filename,element,orbital_basis,origin,source,n_functions,composition,max_L,sha256_16
Cu.aug-cc-pVQZ.AutoAuxC.orca,Cu,aug-cc-pVQZ,library,recipes/Cu/ccECP/Cu.aug-cc-pVQZ.AutoAuxC.orca,87,S18 P15 D14 F13 G12 H6 I5 K4,k,59e3f36bdf2a3f39
Cu.aug-cc-pVTZ.AutoAuxC.orca,Cu,aug-cc-pVTZ,library,recipes/Cu/ccECP/Cu.aug-cc-pVTZ.AutoAuxC.orca,79,S17 P15 D13 F13 G12 H5 I4,i,2bee1dfc44fb1810
Cu.cc-pCV5Z.AutoAuxC.orca,Cu,cc-pCV5Z,library,recipes/Cu/ccECP/Cu.cc-pCV5Z.AutoAuxC.orca,85,S17 P15 D14 F13 G12 H6 I4 K4,k,4e7bc16bd53d22e1
Cu.cc-pCVDZ.AutoAuxC.orca,Cu,cc-pCVDZ,library,recipes/Cu/ccECP/Cu.cc-pCVDZ.AutoAuxC.orca,69,S16 P14 D13 F12 G11 H3,h,1953b30482067103
Cu.cc-pCVQZ.AutoAuxC.orca,Cu,cc-pCVQZ,library,recipes/Cu/ccECP/Cu.cc-pCVQZ.AutoAuxC.orca,80,S17 P15 D13 F12 G11 H5 I4 K3,k,dca3f75989420134
Cu.cc-pCVTZ.AutoAuxC.orca,Cu,cc-pCVTZ,library,recipes/Cu/ccECP/Cu.cc-pCVTZ.AutoAuxC.orca,76,S17 P14 D13 F12 G12 H5 I3,i,ad2c7b1f8bf5d1f2
Cu.cc-pV5Z.AutoAuxC.orca,Cu,cc-pV5Z,library,recipes/Cu/ccECP/Cu.cc-pV5Z.AutoAuxC.orca,84,S17 P15 D13 F13 G12 H6 I4 K4,k,f360ed9e9fd75a14
Cu.cc-pVDZ.AutoAuxC.orca,Cu,cc-pVDZ,library,recipes/Cu/ccECP/Cu.cc-pVDZ.AutoAuxC.orca,58,S14 P12 D11 F10 G9 H2,h,c81a021d2d3493d4
Cu.cc-pVQZ.AutoAuxC.orca,Cu,cc-pVQZ,library,recipes/Cu/ccECP/Cu.cc-pVQZ.AutoAuxC.orca,78,S16 P14 D13 F12 G11 H5 I4 K3,k,6e0f2d621f48b690
Cu.cc-pVTZ.AutoAuxC.orca,Cu,cc-pVTZ,library,recipes/Cu/ccECP/Cu.cc-pVTZ.AutoAuxC.orca,69,S16 P13 D12 F11 G10 H4 I3,i,1d1c8f18921e364e
Eu.aug-cc-pCVDZ.AutoAuxC.orca,Eu,aug-cc-pCVDZ,library,recipes/Eu/ccECP/Eu.aug-cc-pCVDZ.AutoAuxC.orca,107,S17 P17 D16 F16 G15 H14 I12,i,56ef3ce8b8ea0ca5
Eu.aug-cc-pCVQZ.AutoAuxC.orca,Eu,aug-cc-pCVQZ,library,recipes/Eu/ccECP/Eu.aug-cc-pCVQZ.AutoAuxC.orca,110,S17 P16 D16 F16 G15 H13 I12 K5,k,f167b442d1e295c3
Eu.aug-cc-pCVTZ.AutoAuxC.orca,Eu,aug-cc-pCVTZ,library,recipes/Eu/ccECP/Eu.aug-cc-pCVTZ.AutoAuxC.orca,107,S17 P16 D15 F15 G15 H13 I12 K4,k,9864b48c47083cba
Eu.aug-cc-pVDZ.AutoAuxC.orca,Eu,aug-cc-pVDZ,library,recipes/Eu/ccECP/Eu.aug-cc-pVDZ.AutoAuxC.orca,97,S17 P15 D14 F14 G14 H12 I11,i,c55c55a9e5470496
Eu.aug-cc-pVQZ.AutoAuxC.orca,Eu,aug-cc-pVQZ,library,recipes/Eu/ccECP/Eu.aug-cc-pVQZ.AutoAuxC.orca,108,S17 P16 D15 F15 G15 H13 I12 K5,k,284ee89b43f69c09
Eu.aug-cc-pVTZ.AutoAuxC.orca,Eu,aug-cc-pVTZ,library,recipes/Eu/ccECP/Eu.aug-cc-pVTZ.AutoAuxC.orca,106,S17 P16 D15 F15 G14 H13 I12 K4,k,cb525f098d838453
Eu.cc-pCVDZ.AutoAuxC.orca,Eu,cc-pCVDZ,library,recipes/Eu/ccECP/Eu.cc-pCVDZ.AutoAuxC.orca,96,S16 P15 D14 F14 G14 H12 I11,i,4883b7f14824a55a
Eu.cc-pCVQZ.AutoAuxC.orca,Eu,cc-pCVQZ,library,recipes/Eu/ccECP/Eu.cc-pCVQZ.AutoAuxC.orca,101,S16 P15 D14 F14 G14 H12 I11 K5,k,69976ec5e3c08c2a
Eu.cc-pCVTZ.AutoAuxC.orca,Eu,cc-pCVTZ,library,recipes/Eu/ccECP/Eu.cc-pCVTZ.AutoAuxC.orca,100,S16 P15 D14 F14 G14 H12 I11 K4,k,916dce0334f2fd3e
Eu.cc-pVDZ.AutoAuxC.orca,Eu,cc-pVDZ,library,recipes/Eu/ccECP/Eu.cc-pVDZ.AutoAuxC.orca,83,S15 P13 D12 F12 G12 H10 I9,i,4dfa4c8148d63293
Eu.cc-pVQZ.AutoAuxC.orca,Eu,cc-pVQZ,library,recipes/Eu/ccECP/Eu.cc-pVQZ.AutoAuxC.orca,95,S16 P14 D14 F13 G13 H11 I10 K4,k,867ef806cf1d7831
Eu.cc-pVTZ.AutoAuxC.orca,Eu,cc-pVTZ,library,recipes/Eu/ccECP/Eu.cc-pVTZ.AutoAuxC.orca,93,S16 P14 D13 F13 G13 H11 I10 K3,k,7ae9c89c87d11d5b
F.aug-cc-pV5Z.AutoAuxC.orca,F,aug-cc-pV5Z,library,recipes/F/ccECP/F.aug-cc-pV5Z.AutoAuxC.orca,58,S14 P12 D11 F6 G6 H5 I4,i,d1beea55fd8bc3e8
F.aug-cc-pV6Z.AutoAuxC.orca,F,aug-cc-pV6Z,library,recipes/F/ccECP/F.aug-cc-pV6Z.AutoAuxC.orca,69,S14 P13 D13 F7 G7 H6 I5 K4,k,34153c9cb263f235
F.aug-cc-pVDZ.AutoAuxC.orca,F,aug-cc-pVDZ,library,recipes/F/ccECP/F.aug-cc-pVDZ.AutoAuxC.orca,34,S12 P10 D9 F3,f,60eca8cb9d6e177a
F.aug-cc-pVQZ.AutoAuxC.orca,F,aug-cc-pVQZ,library,recipes/F/ccECP/F.aug-cc-pVQZ.AutoAuxC.orca,52,S13 P12 D11 F6 G5 H5,h,9496f3f04cf6e9ee
F.aug-cc-pVTZ.AutoAuxC.orca,F,aug-cc-pVTZ,library,recipes/F/ccECP/F.aug-cc-pVTZ.AutoAuxC.orca,43,S13 P11 D10 F5 G4,g,0e3b10710cf3cb98
F.cc-pV5Z.AutoAuxC.orca,F,cc-pV5Z,library,recipes/F/ccECP/F.cc-pV5Z.AutoAuxC.orca,53,S13 P12 D11 F5 G5 H4 I3,i,cbcc7669cec1e6b3
F.cc-pV6Z.AutoAuxC.orca,F,cc-pV6Z,library,recipes/F/ccECP/F.cc-pV6Z.AutoAuxC.orca,62,S13 P13 D12 F6 G6 H5 I4 K3,k,d8540567a8fba678
F.cc-pVDZ.AutoAuxC.orca,F,cc-pVDZ,library,recipes/F/ccECP/F.cc-pVDZ.AutoAuxC.orca,33,S12 P10 D9 F2,f,65f1ea4fbdb29cdf
F.cc-pVQZ.AutoAuxC.orca,F,cc-pVQZ,library,recipes/F/ccECP/F.cc-pVQZ.AutoAuxC.orca,48,S13 P12 D11 F5 G4 H3,h,bf94230bcb74afaa
F.cc-pVTZ.AutoAuxC.orca,F,cc-pVTZ,library,recipes/F/ccECP/F.cc-pVTZ.AutoAuxC.orca,41,S13 P11 D10 F4 G3,g,323236b453d9b427
Fe.aug-cc-pCV5Z.AutoAuxC.orca,Fe,aug-cc-pCV5Z,library,recipes/Fe/ccECP/Fe.aug-cc-pCV5Z.AutoAuxC.orca,92,S18 P16 D14 F14 G13 H7 I5 K5,k,066c6708496d974b
Fe.aug-cc-pCVDZ.AutoAuxC.orca,Fe,aug-cc-pCVDZ,library,recipes/Fe/ccECP/Fe.aug-cc-pCVDZ.AutoAuxC.orca,76,S17 P15 D14 F13 G12 H5,h,2125df184a9994ab
Fe.aug-cc-pCVQZ.AutoAuxC.orca,Fe,aug-cc-pCVQZ,library,recipes/Fe/ccECP/Fe.aug-cc-pCVQZ.AutoAuxC.orca,89,S18 P15 D14 F13 G12 H7 I5 K5,k,4fb7f79c6f30afbf
Fe.aug-cc-pCVTZ.AutoAuxC.orca,Fe,aug-cc-pCVTZ,library,recipes/Fe/ccECP/Fe.aug-cc-pCVTZ.AutoAuxC.orca,83,S18 P15 D14 F13 G12 H6 I5,i,3842b5240119cf26
Fe.aug-cc-pV5Z.AutoAuxC.orca,Fe,aug-cc-pV5Z,library,recipes/Fe/ccECP/Fe.aug-cc-pV5Z.AutoAuxC.orca,91,S18 P16 D14 F13 G13 H7 I5 K5,k,1ee89147adb1d678
Fe.aug-cc-pVDZ.AutoAuxC.orca,Fe,aug-cc-pVDZ,library,recipes/Fe/ccECP/Fe.aug-cc-pVDZ.AutoAuxC.orca,65,S15 P13 D12 F11 G10 H4,h,3977c22a796bb9a8
Fe.aug-cc-pVQZ.AutoAuxC.orca,Fe,aug-cc-pVQZ,library,recipes/Fe/ccECP/Fe.aug-cc-pVQZ.AutoAuxC.orca,86,S17 P15 D14 F13 G12 H6 I5 K4,k,42677461edbfeb86
Fe.aug-cc-pVTZ.AutoAuxC.orca,Fe,aug-cc-pVTZ,library,recipes/Fe/ccECP/Fe.aug-cc-pVTZ.AutoAuxC.orca,76,S16 P14 D13 F12 G11 H6 I4,i,838e0f021b87be77
Fe.cc-pCV5Z.AutoAuxC.orca,Fe,cc-pCV5Z,library,recipes/Fe/ccECP/Fe.cc-pCV5Z.AutoAuxC.orca,80,S16 P14 D13 F12 G11 H6 I4 K4,k,c8d193d9a0d34949
Fe.cc-pCVDZ.AutoAuxC.orca,Fe,cc-pCVDZ,library,recipes/Fe/ccECP/Fe.cc-pCVDZ.AutoAuxC.orca,68,S16 P14 D12 F11 G11 H4,h,10cfba37a0242600
Fe.cc-pCVQZ.AutoAuxC.orca,Fe,cc-pCVQZ,library,recipes/Fe/ccECP/Fe.cc-pCVQZ.AutoAuxC.orca,78,S16 P14 D13 F12 G11 H5 I4 K3,k,ef236d110977f1ec
Fe.cc-pCVTZ.AutoAuxC.orca,Fe,cc-pCVTZ,library,recipes/Fe/ccECP/Fe.cc-pCVTZ.AutoAuxC.orca,74,S16 P14 D13 F12 G11 H5 I3,i,da72dcb95d700cc3
Fe.cc-pV5Z.AutoAuxC.orca,Fe,cc-pV5Z,library,recipes/Fe/ccECP/Fe.cc-pV5Z.AutoAuxC.orca,80,S16 P14 D13 F12 G11 H6 I4 K4,k,c8d193d9a0d34949
Fe.cc-pVDZ.AutoAuxC.orca,Fe,cc-pVDZ,library,recipes/Fe/ccECP/Fe.cc-pVDZ.AutoAuxC.orca,57,S14 P12 D10 F10 G9 H2,h,f60841ca7aadbe46
Fe.cc-pVQZ.AutoAuxC.orca,Fe,cc-pVQZ,library,recipes/Fe/ccECP/Fe.cc-pVQZ.AutoAuxC.orca,77,S16 P14 D12 F12 G11 H5 I4 K3,k,4ee04dc82ac55d8b
Fe.cc-pVTZ.AutoAuxC.orca,Fe,cc-pVTZ,library,recipes/Fe/ccECP/Fe.cc-pVTZ.AutoAuxC.orca,68,S15 P13 D12 F11 G10 H4 I3,i,63a4c0542fd929e0
Ga.aug-cc-pV5Z.AutoAuxC.orca,Ga,aug-cc-pV5Z,library,recipes/Ga/ccECP/Ga.aug-cc-pV5Z.AutoAuxC.orca,60,S13 P12 D11 F6 G6 H5 I4 K3,k,f4b78de197b16c22
Ga.aug-cc-pV6Z.AutoAuxC.orca,Ga,aug-cc-pV6Z,library,recipes/Ga/ccECP/Ga.aug-cc-pV6Z.AutoAuxC.orca,65,S14 P13 D12 F7 G6 H5 I4 K4,k,4d8af24e036efb18
Ga.aug-cc-pVDZ.AutoAuxC.orca,Ga,aug-cc-pVDZ,library,recipes/Ga/ccECP/Ga.aug-cc-pVDZ.AutoAuxC.orca,33,S11 P9 D7 F3 G3,g,1581151b11b3d35c
Ga.aug-cc-pVQZ.AutoAuxC.orca,Ga,aug-cc-pVQZ,library,recipes/Ga/ccECP/Ga.aug-cc-pVQZ.AutoAuxC.orca,48,S12 P10 D9 F5 G5 H4 I3,i,4f508a00007c1540
Ga.aug-cc-pVTZ.AutoAuxC.orca,Ga,aug-cc-pVTZ,library,recipes/Ga/ccECP/Ga.aug-cc-pVTZ.AutoAuxC.orca,43,S12 P10 D9 F5 G4 H3,h,3751e49dd23323b9
Ga.cc-pV5Z.AutoAuxC.orca,Ga,cc-pV5Z,library,recipes/Ga/ccECP/Ga.cc-pV5Z.AutoAuxC.orca,51,S12 P11 D10 F5 G4 H4 I3 K2,k,ff77337b2d332778
Ga.cc-pV6Z.AutoAuxC.orca,Ga,cc-pV6Z,library,recipes/Ga/ccECP/Ga.cc-pV6Z.AutoAuxC.orca,55,S13 P11 D10 F6 G5 H4 I3 K3,k,f9b99fcf95b7e973
Ga.cc-pVDZ.AutoAuxC.orca,Ga,cc-pVDZ,library,recipes/Ga/ccECP/Ga.cc-pVDZ.AutoAuxC.orca,28,S10 P8 D7 F2 G1,g,fbbb443e225fd6ce
Ga.cc-pVQZ.AutoAuxC.orca,Ga,cc-pVQZ,library,recipes/Ga/ccECP/Ga.cc-pVQZ.AutoAuxC.orca,43,S11 P10 D9 F4 G4 H3 I2,i,882d146adfe159b7
Ga.cc-pVTZ.AutoAuxC.orca,Ga,cc-pVTZ,library,recipes/Ga/ccECP/Ga.cc-pVTZ.AutoAuxC.orca,37,S11 P9 D8 F4 G3 H2,h,f657d000f35147bd
Gd.aug-cc-pCVDZ.AutoAuxC.orca,Gd,aug-cc-pCVDZ,library,recipes/Gd/ccECP/Gd.aug-cc-pCVDZ.AutoAuxC.orca,108,S17 P17 D16 F16 G15 H14 I13,i,fe8fe7657d7b16d1
Gd.aug-cc-pCVQZ.AutoAuxC.orca,Gd,aug-cc-pCVQZ,library,recipes/Gd/ccECP/Gd.aug-cc-pCVQZ.AutoAuxC.orca,116,S17 P17 D16 F16 G16 H14 I14 K6,k,ee2db2e31f8be6ba
Gd.aug-cc-pCVTZ.AutoAuxC.orca,Gd,aug-cc-pCVTZ,library,recipes/Gd/ccECP/Gd.aug-cc-pCVTZ.AutoAuxC.orca,113,S17 P17 D16 F16 G15 H14 I13 K5,k,ce1cd556b003fb56
Gd.aug-cc-pVDZ.AutoAuxC.orca,Gd,aug-cc-pVDZ,library,recipes/Gd/ccECP/Gd.aug-cc-pVDZ.AutoAuxC.orca,98,S17 P15 D14 F14 G14 H12 I12,i,4aba8bac11473caf
Gd.aug-cc-pVQZ.AutoAuxC.orca,Gd,aug-cc-pVQZ,library,recipes/Gd/ccECP/Gd.aug-cc-pVQZ.AutoAuxC.orca,112,S17 P16 D16 F15 G15 H14 I13 K6,k,4b2b8358481ef284
Gd.aug-cc-pVTZ.AutoAuxC.orca,Gd,aug-cc-pVTZ,library,recipes/Gd/ccECP/Gd.aug-cc-pVTZ.AutoAuxC.orca,109,S17 P16 D15 F15 G15 H13 I13 K5,k,a293bb2a81cc0491
Gd.cc-pCVDZ.AutoAuxC.orca,Gd,cc-pCVDZ,library,recipes/Gd/ccECP/Gd.cc-pCVDZ.AutoAuxC.orca,98,S16 P15 D14 F14 G14 H13 I12,i,67dccd63883501ff
Gd.cc-pCVQZ.AutoAuxC.orca,Gd,cc-pCVQZ,library,recipes/Gd/ccECP/Gd.cc-pCVQZ.AutoAuxC.orca,103,S16 P15 D14 F14 G14 H13 I12 K5,k,3b176c678caaf215
Gd.cc-pCVTZ.AutoAuxC.orca,Gd,cc-pCVTZ,library,recipes/Gd/ccECP/Gd.cc-pCVTZ.AutoAuxC.orca,102,S16 P15 D14 F14 G14 H13 I12 K4,k,6999bf9909acca8d
Gd.cc-pVDZ.AutoAuxC.orca,Gd,cc-pVDZ,library,recipes/Gd/ccECP/Gd.cc-pVDZ.AutoAuxC.orca,86,S15 P13 D13 F12 G12 H11 I10,i,0bcbafb553ee6151
Gd.cc-pVQZ.AutoAuxC.orca,Gd,cc-pVQZ,library,recipes/Gd/ccECP/Gd.cc-pVQZ.AutoAuxC.orca,101,S16 P15 D14 F14 G14 H12 I12 K4,k,0a74c160ebeb89e1
Gd.cc-pVTZ.AutoAuxC.orca,Gd,cc-pVTZ,library,recipes/Gd/ccECP/Gd.cc-pVTZ.AutoAuxC.orca,96,S16 P14 D14 F13 G13 H12 I11 K3,k,4c83aff564e4a800
Ge.aug-cc-pV5Z.AutoAuxC.orca,Ge,aug-cc-pV5Z,library,recipes/Ge/ccECP/Ge.aug-cc-pV5Z.AutoAuxC.orca,57,S13 P11 D10 F6 G5 H5 I4 K3,k,c589626122763cd5
Ge.aug-cc-pV6Z.AutoAuxC.orca,Ge,aug-cc-pV6Z,library,recipes/Ge/ccECP/Ge.aug-cc-pV6Z.AutoAuxC.orca,65,S14 P13 D12 F7 G6 H5 I4 K4,k,6031259728b8b02e
Ge.aug-cc-pVDZ.AutoAuxC.orca,Ge,aug-cc-pVDZ,library,recipes/Ge/ccECP/Ge.aug-cc-pVDZ.AutoAuxC.orca,33,S11 P9 D7 F3 G3,g,0b336459a37e9933
Ge.aug-cc-pVQZ.AutoAuxC.orca,Ge,aug-cc-pVQZ,library,recipes/Ge/ccECP/Ge.aug-cc-pVQZ.AutoAuxC.orca,48,S12 P10 D9 F5 G5 H4 I3,i,2d5a141b88683040
Ge.aug-cc-pVTZ.AutoAuxC.orca,Ge,aug-cc-pVTZ,library,recipes/Ge/ccECP/Ge.aug-cc-pVTZ.AutoAuxC.orca,43,S12 P10 D9 F5 G4 H3,h,9b1139eab562224a
Ge.cc-pV5Z.AutoAuxC.orca,Ge,cc-pV5Z,library,recipes/Ge/ccECP/Ge.cc-pV5Z.AutoAuxC.orca,49,S12 P10 D9 F5 G4 H4 I3 K2,k,79a33a98a2907aeb
Ge.cc-pV6Z.AutoAuxC.orca,Ge,cc-pV6Z,library,recipes/Ge/ccECP/Ge.cc-pV6Z.AutoAuxC.orca,55,S13 P11 D10 F6 G5 H4 I3 K3,k,d28f605d7aba7e5f
Ge.cc-pVDZ.AutoAuxC.orca,Ge,cc-pVDZ,library,recipes/Ge/ccECP/Ge.cc-pVDZ.AutoAuxC.orca,28,S10 P8 D7 F2 G1,g,62c50d813eed5424
Ge.cc-pVQZ.AutoAuxC.orca,Ge,cc-pVQZ,library,recipes/Ge/ccECP/Ge.cc-pVQZ.AutoAuxC.orca,41,S11 P9 D8 F4 G4 H3 I2,i,faaa02a2c39ae9bc
Ge.cc-pVTZ.AutoAuxC.orca,Ge,cc-pVTZ,library,recipes/Ge/ccECP/Ge.cc-pVTZ.AutoAuxC.orca,36,S11 P9 D8 F3 G3 H2,h,91d362ef35513862
H.aug-cc-pV5Z.AutoAuxC.orca,H,aug-cc-pV5Z,library,recipes/H/ccECP/H.aug-cc-pV5Z.AutoAuxC.orca,43,S13 P8 D7 F6 G5 H4,h,af0fe5c5ad91a36a
H.aug-cc-pV6Z.AutoAuxC.orca,H,aug-cc-pV6Z,library,recipes/H/ccECP/H.aug-cc-pV6Z.AutoAuxC.orca,51,S13 P9 D7 F7 G6 H5 I4,i,9a2a04fdebb3b06d
H.aug-cc-pVDZ.AutoAuxC.orca,H,aug-cc-pVDZ,library,recipes/H/ccECP/H.aug-cc-pVDZ.AutoAuxC.orca,19,S12 P4 D3,d,bba060a613d8c8b4
H.aug-cc-pVQZ.AutoAuxC.orca,H,aug-cc-pVQZ,library,recipes/H/ccECP/H.aug-cc-pVQZ.AutoAuxC.orca,35,S13 P7 D6 F5 G4,g,e061ad45f8f956e9
H.aug-cc-pVTZ.AutoAuxC.orca,H,aug-cc-pVTZ,library,recipes/H/ccECP/H.aug-cc-pVTZ.AutoAuxC.orca,28,S13 P6 D5 F4,f,9d44837ff443a3db
H.cc-pV5Z.AutoAuxC.orca,H,cc-pV5Z,library,recipes/H/ccECP/H.cc-pV5Z.AutoAuxC.orca,35,S12 P6 D5 F5 G4 H3,h,ccab81186cd8c04c
H.cc-pV6Z.AutoAuxC.orca,H,cc-pV6Z,library,recipes/H/ccECP/H.cc-pV6Z.AutoAuxC.orca,44,S12 P8 D6 F6 G5 H4 I3,i,a1f3f8b6a28e90dd
H.cc-pVDZ.AutoAuxC.orca,H,cc-pVDZ,library,recipes/H/ccECP/H.cc-pVDZ.AutoAuxC.orca,14,S11 P2 D1,d,ff3c925e47c0f407
H.cc-pVQZ.AutoAuxC.orca,H,cc-pVQZ,library,recipes/H/ccECP/H.cc-pVQZ.AutoAuxC.orca,27,S12 P5 D4 F3 G3,g,e1a5b71866ae97a3
H.cc-pVTZ.AutoAuxC.orca,H,cc-pVTZ,library,recipes/H/ccECP/H.cc-pVTZ.AutoAuxC.orca,21,S12 P4 D3 F2,f,98426c7972111678
He.aug-cc-pV5Z.AutoAuxC.orca,He,aug-cc-pV5Z,library,recipes/He/ccECP/He.aug-cc-pV5Z.AutoAuxC.orca,44,S12 P8 D7 F6 G6 H5,h,c3a0f630078caf17
He.aug-cc-pV6Z.AutoAuxC.orca,He,aug-cc-pV6Z,library,recipes/He/ccECP/He.aug-cc-pV6Z.AutoAuxC.orca,52,S13 P9 D7 F7 G6 H6 I4,i,8f0b678a607e4dea
He.aug-cc-pVDZ.AutoAuxC.orca,He,aug-cc-pVDZ,library,recipes/He/ccECP/He.aug-cc-pVDZ.AutoAuxC.orca,19,S11 P4 D4,d,e340cddb93265d0a
He.aug-cc-pVQZ.AutoAuxC.orca,He,aug-cc-pVQZ,library,recipes/He/ccECP/He.aug-cc-pVQZ.AutoAuxC.orca,35,S12 P7 D6 F5 G5,g,b6b9087b7a205a3e
He.aug-cc-pVTZ.AutoAuxC.orca,He,aug-cc-pVTZ,library,recipes/He/ccECP/He.aug-cc-pVTZ.AutoAuxC.orca,27,S12 P6 D5 F4,f,a2355f5beb632dcd
He.cc-pV5Z.AutoAuxC.orca,He,cc-pV5Z,library,recipes/He/ccECP/He.cc-pV5Z.AutoAuxC.orca,36,S11 P7 D5 F5 G4 H4,h,034ad33286a4e0ec
He.cc-pV6Z.AutoAuxC.orca,He,cc-pV6Z,library,recipes/He/ccECP/He.cc-pV6Z.AutoAuxC.orca,43,S11 P8 D6 F6 G5 H4 I3,i,d55ae2dbefd697a2
He.cc-pVDZ.AutoAuxC.orca,He,cc-pVDZ,library,recipes/He/ccECP/He.cc-pVDZ.AutoAuxC.orca,14,S11 P2 D1,d,7c26bffbf56f1f8e
He.cc-pVQZ.AutoAuxC.orca,He,cc-pVQZ,library,recipes/He/ccECP/He.cc-pVQZ.AutoAuxC.orca,28,S11 P6 D4 F4 G3,g,4aef5e117e01c67c
He.cc-pVTZ.AutoAuxC.orca,He,cc-pVTZ,library,recipes/He/ccECP/He.cc-pVTZ.AutoAuxC.orca,20,S11 P4 D3 F2,f,bf91d087bc23e7b0
I.aug-cc-pV5Z.AutoAuxC.orca,I,aug-cc-pV5Z,library,recipes/I/ccECP/I.aug-cc-pV5Z.AutoAuxC.orca,57,S13 P11 D10 F6 G5 H5 I4 K3,k,ed07795b290d92fe
I.aug-cc-pV6Z.AutoAuxC.orca,I,aug-cc-pV6Z,library,recipes/I/ccECP/I.aug-cc-pV6Z.AutoAuxC.orca,67,S15 P13 D11 F7 G6 H6 I5 K4,k,68c46c1052642730
I.aug-cc-pVDZ.AutoAuxC.orca,I,aug-cc-pVDZ,library,recipes/I/ccECP/I.aug-cc-pVDZ.AutoAuxC.orca,33,S11 P9 D7 F3 G3,g,ed1bf683017b326c
I.aug-cc-pVQZ.AutoAuxC.orca,I,aug-cc-pVQZ,library,recipes/I/ccECP/I.aug-cc-pVQZ.AutoAuxC.orca,51,S13 P11 D10 F5 G5 H4 I3,i,94173b8939dc4f64
I.aug-cc-pVTZ.AutoAuxC.orca,I,aug-cc-pVTZ,library,recipes/I/ccECP/I.aug-cc-pVTZ.AutoAuxC.orca,39,S11 P9 D8 F4 G4 H3,h,a385fc3c07820458
I.cc-pV5Z.AutoAuxC.orca,I,cc-pV5Z,library,recipes/I/ccECP/I.cc-pV5Z.AutoAuxC.orca,52,S12 P11 D10 F5 G4 H4 I3 K3,k,af9eeac38699fef8
I.cc-pV6Z.AutoAuxC.orca,I,cc-pV6Z,library,recipes/I/ccECP/I.cc-pV6Z.AutoAuxC.orca,60,S14 P12 D11 F6 G5 H5 I4 K3,k,df63e3d8bd82ff27
I.cc-pVDZ.AutoAuxC.orca,I,cc-pVDZ,library,recipes/I/ccECP/I.cc-pVDZ.AutoAuxC.orca,28,S10 P8 D7 F2 G1,g,895b95c864a95168
I.cc-pVQZ.AutoAuxC.orca,I,cc-pVQZ,library,recipes/I/ccECP/I.cc-pVQZ.AutoAuxC.orca,45,S12 P10 D9 F4 G4 H3 I3,i,7fc5cea8861c991b
I.cc-pVTZ.AutoAuxC.orca,I,cc-pVTZ,library,recipes/I/ccECP/I.cc-pVTZ.AutoAuxC.orca,36,S11 P9 D8 F3 G3 H2,h,2f80b3c18eec7167
Ir.aug-cc-pCV5Z.AutoAuxC.orca,Ir,aug-cc-pCV5Z,library,recipes/Ir/ccECP/Ir.aug-cc-pCV5Z.AutoAuxC.orca,90,S16 P15 D14 F14 G14 H7 I5 K5,k,b9305c21268a7a43
Ir.aug-cc-pCVDZ.AutoAuxC.orca,Ir,aug-cc-pCVDZ,library,recipes/Ir/ccECP/Ir.aug-cc-pCVDZ.AutoAuxC.orca,71,S15 P14 D13 F12 G12 H5,h,49c1739e9907842e
Ir.aug-cc-pCVQZ.AutoAuxC.orca,Ir,aug-cc-pCVQZ,library,recipes/Ir/ccECP/Ir.aug-cc-pCVQZ.AutoAuxC.orca,84,S16 P14 D13 F13 G13 H6 I5 K4,k,437e7968dd6f8f6e
Ir.aug-cc-pCVTZ.AutoAuxC.orca,Ir,aug-cc-pCVTZ,library,recipes/Ir/ccECP/Ir.aug-cc-pCVTZ.AutoAuxC.orca,79,S16 P14 D13 F13 G13 H6 I4,i,0533f16a5cb2aeb6
Ir.aug-cc-pV5Z.AutoAuxC.orca,Ir,aug-cc-pV5Z,library,recipes/Ir/ccECP/Ir.aug-cc-pV5Z.AutoAuxC.orca,81,S15 P14 D13 F13 G12 H6 I4 K4,k,8b957d834b80f43c
Ir.aug-cc-pVDZ.AutoAuxC.orca,Ir,aug-cc-pVDZ,library,recipes/Ir/ccECP/Ir.aug-cc-pVDZ.AutoAuxC.orca,62,S14 P12 D11 F11 G11 H3,h,3e2fc20684d5375e
Ir.aug-cc-pVQZ.AutoAuxC.orca,Ir,aug-cc-pVQZ,library,recipes/Ir/ccECP/Ir.aug-cc-pVQZ.AutoAuxC.orca,77,S15 P13 D12 F12 G12 H5 I4 K4,k,bbdf11421ae8625f
Ir.aug-cc-pVTZ.AutoAuxC.orca,Ir,aug-cc-pVTZ,library,recipes/Ir/ccECP/Ir.aug-cc-pVTZ.AutoAuxC.orca,70,S14 P13 D12 F12 G11 H5 I3,i,f62e918fdfbc5773
Ir.cc-pCV5Z.AutoAuxC.orca,Ir,cc-pCV5Z,library,recipes/Ir/ccECP/Ir.cc-pCV5Z.AutoAuxC.orca,79,S15 P14 D12 F12 G12 H6 I4 K4,k,b0cd3f6c0769bcf4
Ir.cc-pCVDZ.AutoAuxC.orca,Ir,cc-pCVDZ,library,recipes/Ir/ccECP/Ir.cc-pCVDZ.AutoAuxC.orca,62,S14 P12 D11 F11 G11 H3,h,b85fc5073e3c6dfa
Ir.cc-pCVQZ.AutoAuxC.orca,Ir,cc-pCVQZ,library,recipes/Ir/ccECP/Ir.cc-pCVQZ.AutoAuxC.orca,74,S14 P13 D12 F12 G11 H5 I4 K3,k,3edafff6cb0611d7
